ema_9,sma_20,sma_200,dist_sma_20,dist_sma_200,volume,rsi,band_width,atr_norm,target
-0.006525341096111914,-0.004054004330221517,0.03718430829538755,0.0040540043302214656,0.0,64192,55.12187854298083,0.02956506048904501,0.005638380780165497,0
-0.005220272876889531,-0.0045759053010847595,0.03718430829538755,0.004575905301084781,0.0,14623,56.35906981582825,0.026568020796295715,0.005465302439201581,0
-0.0047691681142393305,-0.005643519476265069,0.03718430829538755,0.005643519476265056,0.0,210548,51.3888888888888,0.0246834223138048,0.005620879766590992,0
0.0005084686825445051,-0.0008708520276959897,0.03718430829538755,0.0008708520276960106,0.0,177108,51.24657969567014,0.021574188359177036,0.005778480714735511,1
0.0032648919288551514,0.0020156026788087367,0.03718430829538755,-0.0020156026788087206,0.0,162781,48.05194805194801,0.01908465487701515,0.005960194265087147,1
0.003971699447392618,0.003247295708262543,0.03718430829538755,-0.0032472957082626064,0.0,123809,43.95892698471054,0.018605885210701834,0.006077873705326198,1
0.002346635184605539,0.001960465261583666,0.03718430829538755,-0.0019604652615836204,0.0,92904,52.44971125566221,0.01851893803094371,0.00567531778717604,1
0.0008983695062074748,0.0005916968510695231,0.03718430829538755,-0.0005916968510695982,0.0,72626,55.55541406681108,0.01841673235414413,0.0054939880952630995,1
0.001471395901764927,0.0011092700461374783,0.03718430829538755,-0.0011092700461374173,0.0,87750,61.12857349692444,0.017265554351428642,0.005284292414986836,2
0.001855418846639978,0.0017592703042030866,0.03718430829538755,-0.0017592703042030066,0.0,76775,57.3720703684603,0.017246354172431356,0.005140926069148655,2
0.0020880807779255495,0.0023444050252068305,0.03718430829538755,-0.0023444050252069307,0.0,49406,50.69936080766417,0.017369804540764984,0.004828715756993686,2
0.002048042953355367,0.0025574544676283395,0.03718430829538755,-0.00255745446762829,0.0,11569,48.951089023291175,0.017398393130925272,0.004756979408245835,2
-0.0024186340380484284,-0.0022727799521621295,0.03718430829538755,0.0022727799521621004,0.0,195351,54.51722649487363,0.01738414519223878,0.005141258952171784,2
-0.003874843043461196,-0.004291361017595419,0.03718430829538755,0.004291361017595385,0.0,143578,53.35462650476247,0.017546294688220266,0.004961819141925602,2
-0.004958152377584568,-0.005895015787460212,0.03718430829538755,0.00589501578746017,0.0,121514,48.410091182850046,0.01687328406348842,0.004830319372098093,2
-0.0060400481186881905,-0.007712316003977704,0.03718430829538755,0.007712316003977666,0.0,97172,53.05474247991545,0.01715273508353294,0.004870902553673303,1
-0.004017487123462282,-0.006132418873002643,0.03718430829538755,0.006132418873002631,0.0,102234,50.0,0.017574631741018993,0.004722892788011669,1
-0.004695287018541716,-0.007348019280585594,0.03718430829538755,0.007348019280585603,0.0,87588,64.13044065015193,0.018371102890083577,0.004554759908196929,1
-0.00464336953919442,-0.007855105467872825,0.03718430829538755,0.007855105467872868,0.0,67021,75.60027890844259,0.019531344256544236,0.004363989202459393,0
-0.004084203361283678,-0.00785146730326891,0.03718430829538755,0.00785146730326892,0.0,49931,81.85664353248816,0.020875592255600102,0.004289045642751913,1
-0.003710752140030915,-0.008167080605602117,0.03718430829538755,0.008167080605602074,0.0,44543,81.46561689229074,0.021989294173219837,0.004193900547732387,2
-0.0016357092660801431,-0.006355110975207912,0.03718430829538755,0.0063551109752078925,0.0,15289,74.26196942265139,0.0225610595562476,0.004154452491966513,2
0.0004764148869733642,-0.004129775851271611,0.03718430829538755,0.00412977585127156,0.0,205931,70.11972529070636,0.022575263655523228,0.004376586559574812,2
0.0036738839086252195,3.7340930145068896e-05,0.03718430829538755,-3.734093014516853e-05,0.0,162056,61.538541682946,0.022536843152693213,0.004554873067504638,2
-0.0038350796412285337,-0.007732182263816112,0.03718430829538755,0.007732182263816109,0.0,168116,72.3578647307495,0.023216038403317,0.005013122797113693,2
-0.0074036513373951784,-0.012111565820580927,0.03718430829538755,0.012111565820580882,0.0,149040,77.068760258388,0.024968007585430812,0.005440299637105331,1
-0.008113489032763876,-0.013733341644672437,0.03718430829538755,0.013733341644672456,0.0,110893,75.68940087003597,0.02731695481560261,0.0051494225788487,1
-0.0054679186536422675,-0.01148142188582868,0.03718430829538755,0.01148142188582863,0.0,82067,71.31791600417318,0.028599819422874533,0.005083709530621334,1
-0.00693004640491246,-0.01347282234157754,0.03718430829538755,0.013472822341577517,0.0,69585,72.04039585233213,0.030119471898123678,0.0050280484717597235,0
-0.0037170207605021766,-0.010091049505384753,0.03718430829538755,0.01009104950538471,0.0,74564,65.48232179996211,0.029776956527307927,0.005026464453209603,0
-0.002900314610904675,-0.008854654025975406,0.03718430829538755,0.008854654025975382,0.0,57095,67.1876091224422,0.028373300436168203,0.004842939085060272,0
-0.003346327337694577,-0.008898422598587863,0.03718430829538755,0.00889842259858789,0.0,12355,66.66679804974954,0.026171188960361434,0.004587321285964729,0
0.0012245903779644074,-0.0033052937852453557,0.03718430829538755,0.0033052937852454042,0.0,202313,57.279247309151614,0.02427484076055975,0.004853784745533171,0
0.003278769622539146,3.70537700418172e-05,0.03718430829538755,-3.7053770041810785e-05,0.0,174921,52.80900757327188,0.022669856162600716,0.005185172776850178,1
0.003664830644877881,0.0016364257448828745,0.03718430829538755,-0.0016364257448828303,0.0,138943,50.55187928380683,0.02163564758846287,0.0052978690639184645,1
0.0037515447014795367,0.0027796041146852524,0.03718430829538755,-0.0027796041146851956,0.0,115880,51.345230062066996,0.02126317869981154,0.00550877861468289,1
0.002256678396059586,0.0020677021247967886,0.03718430829538755,-0.0020677021247966967,0.0,83646,55.32406529243995,0.02053490912261409,0.005285118118193853,1
0.002400476473210844,0.0028996315470490863,0.03718430829538755,-0.002899631547049033,0.0,67018,60.35350685117062,0.020262668913297192,0.005083587811104616,1
0.002888933117880299,0.004083054915857254,0.03718430829538755,-0.00408305491585731,0.0,82757,46.54098068796191,0.02035077180211001,0.004618580218579236,0
