<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<TICKVOL>;<VOL>;<SPREAD>
2022.04.28;17:05:00;6225.459;6225.459;6217.289;6221.060;4206;11732;1
2022.04.28;17:10:00;6221.688;6222.945;6216.660;6218.546;3109;10769;1
2022.04.28;17:15:00;6218.546;6221.688;6216.660;6219.803;2693;8552;1
2022.04.28;17:20:00;6219.803;6226.716;6219.174;6224.202;3690;12057;1
2022.04.28;17:25:00;6224.202;6226.088;6222.945;6222.945;1239;4006;1
2022.04.28;17:30:00;6223.574;6224.202;6211.632;6214.775;6077;17526;1
2022.04.28;17:35:00;6214.775;6226.088;6213.518;6225.459;3132;7754;1
2022.04.28;17:40:00;6225.459;6227.973;6224.202;6224.202;2473;6330;1
2022.04.28;17:45:00;6224.202;6226.716;6218.546;6224.202;3530;9895;1
2022.04.28;17:50:00;6224.202;6224.831;6209.746;6214.775;3342;16848;1
2022.04.28;17:55:00;6214.775;6218.546;6209.746;6212.261;3057;16369;1
2022.04.29;09:00:00;6166.775;6187.337;6152.443;6156.805;38673;91594;1
2022.04.29;09:05:00;6156.805;6159.297;6143.097;6159.297;26504;73585;1
2022.04.29;09:10:00;6158.674;6166.151;6154.936;6160.544;17880;44352;1
2022.04.29;09:15:00;6160.544;6163.659;6152.443;6154.313;15614;36767;1
2022.04.29;09:20:00;6153.690;6169.890;6150.574;6163.659;17183;38858;1
2022.04.29;09:25:00;6164.282;6169.890;6153.690;6156.805;14414;32806;1
2022.04.29;09:30:00;6156.805;6178.613;6147.459;6157.428;37380;98120;1
2022.04.29;09:35:00;6157.428;6172.382;6157.428;6166.151;18613;42650;1
2022.04.29;09:40:00;6165.528;6172.382;6147.459;6148.705;17271;48754;1
2022.04.29;09:45:00;6148.705;6151.820;6121.289;6132.504;34437;91347;1
2022.04.29;09:50:00;6132.504;6133.751;6115.058;6128.143;26011;71888;1
2022.04.29;09:55:00;6128.766;6156.182;6128.143;6145.589;23899;67545;1
2022.04.29;10:00:00;6145.589;6151.197;6134.997;6148.705;21736;59278;1
2022.04.29;10:05:00;6148.082;6154.936;6141.851;6154.313;15452;46656;1
2022.04.29;10:10:00;6154.313;6158.051;6145.589;6152.443;15379;42651;1
2022.04.29;10:15:00;6152.443;6174.252;6149.951;6154.313;25939;75415;1
2022.04.29;10:20:00;6154.936;6160.544;6147.459;6156.805;13792;38071;1
2022.04.29;10:25:00;6156.805;6169.267;6156.182;6164.282;11112;30301;1
2022.04.29;10:30:00;6164.282;6167.398;6153.066;6163.659;13814;35716;1
2022.04.29;10:35:00;6163.659;6177.367;6163.036;6172.382;12666;34052;1
2022.04.29;10:40:00;6172.382;6192.321;6169.890;6190.452;15341;43770;1
2022.04.29;10:45:00;6189.829;6191.075;6166.775;6170.513;17556;47872;1
2022.04.29;10:50:00;6169.890;6174.252;6161.167;6163.036;17425;46729;1
2022.04.29;10:55:00;6163.036;6163.659;6146.212;6153.066;19097;55491;1
2022.04.29;11:00:00;6153.690;6166.775;6148.082;6160.544;18620;61073;1
2022.04.29;11:05:00;6161.167;6168.021;6153.690;6164.282;14574;41130;1
2022.04.29;11:10:00;6163.659;6169.890;6152.443;6166.151;15842;46287;1
2022.04.29;11:15:00;6166.151;6186.714;6163.036;6184.844;22350;72441;1
2022.04.29;11:20:00;6184.844;6208.522;6183.598;6206.030;22578;82205;1
2022.04.29;11:25:00;6205.406;6215.376;6197.306;6203.537;20473;65645;1
2022.04.29;11:30:00;6204.160;6209.768;6197.929;6203.537;12293;41700;1
2022.04.29;11:35:00;6203.537;6216.622;6202.914;6211.014;15530;53862;1
2022.04.29;11:40:00;6211.637;6214.753;6206.653;6210.391;8899;35336;1
2022.04.29;11:45:00;6210.391;6215.999;6209.145;6214.753;7232;28909;1
2022.04.29;11:50:00;6214.130;6227.838;6214.130;6226.592;19213;74219;1
2022.04.29;11:55:00;6227.215;6235.315;6222.230;6230.953;19855;83263;1
2022.04.29;12:00:00;6230.953;6239.677;6227.838;6234.069;17175;69884;1
2022.04.29;12:05:00;6234.692;6236.561;6227.838;6230.953;10917;43742;1
2022.04.29;12:10:00;6231.576;6232.200;6217.245;6218.491;13882;52542;1
2022.04.29;12:15:00;6217.868;6220.984;6206.030;6216.622;15615;58157;1
2022.04.29;12:20:00;6217.245;6227.215;6212.261;6225.969;14577;51201;1
2022.04.29;12:25:00;6225.969;6230.953;6214.753;6215.376;12749;47642;1
2022.04.29;12:30:00;6215.376;6222.230;6212.261;6213.507;7462;25904;1
2022.04.29;12:35:00;6213.507;6218.491;6207.899;6211.014;7280;24008;1
2022.04.29;12:40:00;6211.014;6212.884;6207.899;6209.768;4263;12620;1
2022.04.29;12:45:00;6209.145;6209.768;6201.668;6202.914;8715;29025;1
2022.04.29;12:50:00;6202.914;6210.391;6182.975;6192.321;18969;61470;1
2022.04.29;12:55:00;6192.945;6204.783;6191.698;6204.783;8105;26364;1
2022.04.29;13:00:00;6204.160;6218.491;6204.160;6218.491;9918;33379;1
2022.04.29;13:05:00;6217.868;6219.115;6207.899;6214.130;8337;27392;1
2022.04.29;13:10:00;6214.130;6215.376;6207.899;6208.522;4445;12663;1
2022.04.29;13:15:00;6208.522;6214.753;6207.899;6212.261;3307;9612;1
2022.04.29;13:20:00;6211.637;6214.130;6197.306;6199.799;8458;21444;1
2022.04.29;13:25:00;6199.799;6207.899;6199.799;6206.030;5500;15233;1
2022.04.29;13:30:00;6205.406;6209.145;6201.045;6204.160;5299;13198;1
2022.04.29;13:35:00;6204.783;6210.391;6201.045;6202.291;4974;12373;1
2022.04.29;13:40:00;6202.914;6211.637;6201.668;6209.768;5180;14518;1
2022.04.29;13:45:00;6210.391;6215.376;6208.522;6211.014;6260;16506;1
2022.04.29;13:50:00;6211.014;6224.099;6209.768;6222.230;7834;20867;1
2022.04.29;13:55:00;6222.230;6224.099;6214.753;6217.868;6478;18267;1
2022.04.29;14:00:00;6217.868;6222.853;6214.753;6217.245;5346;14621;1
2022.04.29;14:05:00;6217.868;6224.099;6216.622;6222.853;4077;10498;1
2022.04.29;14:10:00;6222.230;6228.461;6222.230;6224.722;6345;19124;1
2022.04.29;14:15:00;6224.722;6229.707;6217.868;6220.984;8677;29631;1
2022.04.29;14:20:00;6221.607;6221.607;6213.507;6213.507;5566;16143;1
2022.04.29;14:25:00;6212.884;6217.245;6211.637;6214.130;5629;19665;1
2022.04.29;14:30:00;6214.130;6215.999;6206.653;6209.145;6879;20525;1
2022.04.29;14:35:00;6208.522;6215.376;6203.537;6214.753;8484;23002;1
2022.04.29;14:40:00;6214.130;6221.607;6213.507;6220.984;7933;22421;1
2022.04.29;14:45:00;6220.984;6221.607;6211.014;6211.014;5814;15697;1
2022.04.29;14:50:00;6211.014;6212.884;6206.030;6209.768;6187;21127;1
2022.04.29;14:55:00;6209.768;6211.014;6195.437;6196.683;11377;32707;1
2022.04.29;15:00:00;6196.683;6203.537;6192.945;6199.799;9491;27193;1
2022.04.29;15:05:00;6199.799;6204.160;6187.960;6196.683;11809;40787;1
2022.04.29;15:10:00;6196.683;6201.045;6187.960;6188.583;10656;41936;1
2022.04.29;15:15:00;6189.206;6197.929;6186.091;6197.306;7972;22459;1
2022.04.29;15:20:00;6197.306;6202.291;6194.814;6197.929;4679;15166;1
2022.04.29;15:25:00;6197.929;6202.914;6193.568;6200.422;8278;23615;1
2022.04.29;15:30:00;6200.422;6204.160;6198.552;6202.914;5215;17096;1
2022.04.29;15:35:00;6202.914;6215.376;6199.799;6211.014;9205;29580;1
2022.04.29;15:40:00;6210.391;6217.245;6209.768;6212.884;6086;21495;1
2022.04.29;15:45:00;6212.884;6224.722;6212.261;6222.853;9570;33209;1
2022.04.29;15:50:00;6222.853;6224.099;6209.768;6210.391;9340;26127;1
2022.04.29;15:55:00;6210.391;6222.230;6207.899;6218.491;10412;31182;1
2022.04.29;16:00:00;6217.868;6220.984;6214.753;6217.245;5431;19369;1
2022.04.29;16:05:00;6217.245;6223.476;6216.622;6219.115;4960;16097;1
2022.04.29;16:10:00;6218.491;6230.953;6218.491;6229.084;8237;24347;1
2022.04.29;16:15:00;6229.084;6229.707;6221.607;6223.476;6776;17046;1
2022.04.29;16:20:00;6223.476;6225.346;6219.738;6220.984;5160;13257;1
2022.04.29;16:25:00;6220.361;6224.099;6217.868;6222.853;6048;17733;1
2022.04.29;16:30:00;6222.230;6225.969;6217.245;6218.491;6790;16259;1
2022.04.29;16:35:00;6219.115;6223.476;6218.491;6221.607;4447;10056;1
2022.04.29;16:40:00;6221.607;6232.200;6218.491;6226.592;9051;24056;1
2022.04.29;16:45:00;6226.592;6234.692;6224.722;6232.200;8552;23420;1
2022.04.29;16:50:00;6232.823;6235.315;6220.984;6221.607;8773;23950;1
2022.04.29;16:55:00;6221.607;6227.215;6217.868;6220.984;6846;18827;1
2022.04.29;17:00:00;6220.361;6230.330;6215.999;6225.969;7383;17784;1
2022.04.29;17:05:00;6225.969;6227.215;6219.115;6222.230;5207;14963;1
2022.04.29;17:10:00;6222.230;6231.576;6220.361;6230.953;8164;22987;1
2022.04.29;17:15:00;6230.953;6248.400;6228.461;6244.038;8860;29810;1
2022.04.29;17:20:00;6244.038;6255.254;6240.923;6243.415;8609;25408;1
2022.04.29;17:25:00;6243.415;6247.777;6239.054;6246.531;4782;14832;1
2022.04.29;17:30:00;6245.908;6256.500;6244.661;6256.500;4467;12275;1
2022.04.29;17:35:00;6255.877;6267.093;6254.631;6262.731;8858;36638;1
2022.04.29;17:40:00;6262.731;6265.847;6247.777;6254.008;7333;22701;1
2022.04.29;17:45:00;6254.008;6256.500;6246.531;6246.531;2400;8558;1
2022.04.29;17:50:00;6247.154;6254.631;6246.531;6248.400;1953;9271;1
2022.04.29;17:55:00;6249.646;6258.993;6246.531;6253.385;2236;15176;1
2022.05.02;09:00:00;6243.415;6280.801;6242.792;6278.309;36646;81290;1
2022.05.02;09:05:00;6278.309;6283.916;6264.601;6282.670;23790;57735;1
2022.05.02;09:10:00;6282.670;6285.786;6270.208;6271.455;21376;53688;1
2022.05.02;09:15:00;6270.831;6275.193;6268.339;6273.947;13092;30492;1
2022.05.02;09:20:00;6274.570;6287.032;6268.339;6285.163;20681;50203;1
2022.05.02;09:25:00;6285.786;6286.409;6268.962;6270.208;19394;49499;1
2022.05.02;09:30:00;6270.208;6282.047;6269.585;6280.178;14762;36359;1
2022.05.02;09:35:00;6280.178;6288.901;6277.686;6288.278;17266;42556;1
2022.05.02;09:40:00;6287.655;6290.771;6280.801;6284.540;16037;38743;1
2022.05.02;09:45:00;6283.916;6312.579;6282.047;6310.710;35070;98778;1
2022.05.02;09:50:00;6310.710;6316.941;6303.232;6312.579;22905;62127;1
2022.05.02;09:55:00;6311.956;6315.694;6306.971;6309.463;13871;38054;1
2022.05.02;10:00:00;6310.086;6311.956;6298.871;6304.479;21537;57441;1
2022.05.02;10:05:00;6305.102;6313.202;6300.740;6310.710;13089;31797;1
2022.05.02;10:10:00;6311.333;6319.433;6304.479;6308.840;20959;49179;1
2022.05.02;10:15:00;6309.463;6321.925;6308.840;6318.187;15116;40964;1
2022.05.02;10:20:00;6318.187;6318.810;6301.986;6306.348;18499;43983;1
2022.05.02;10:25:00;6306.348;6326.910;6305.725;6323.171;24850;62034;1
2022.05.02;10:30:00;6323.795;6329.402;6318.187;6327.533;17497;46517;1
2022.05.02;10:35:00;6327.533;6330.649;6324.418;6326.910;14308;41259;1
2022.05.02;10:40:00;6327.533;6330.649;6314.448;6325.041;19628;48073;1
2022.05.02;10:45:00;6324.418;6326.910;6320.056;6326.287;9012;25293;1
2022.05.02;10:50:00;6326.287;6330.026;6323.795;6326.910;10702;31775;1
2022.05.02;10:55:00;6326.910;6330.649;6318.810;6321.302;11319;26591;1
2022.05.02;11:00:00;6321.925;6325.041;6313.202;6314.448;17490;44206;1
2022.05.02;11:05:00;6314.448;6329.402;6313.825;6329.402;18501;51485;1
2022.05.02;11:10:00;6328.779;6333.764;6325.041;6325.664;18655;45988;1
2022.05.02;11:15:00;6325.041;6328.779;6311.956;6315.071;16953;43998;1
2022.05.02;11:20:00;6315.071;6315.694;6301.363;6304.479;18395;51329;1
2022.05.02;11:25:00;6304.479;6308.840;6300.117;6304.479;18348;50901;1
2022.05.02;11:30:00;6304.479;6308.217;6299.494;6305.725;13378;35478;1
2022.05.02;11:35:00;6305.102;6319.433;6303.856;6313.825;17169;45726;1
2022.05.02;11:40:00;6313.825;6315.071;6302.609;6307.594;14439;38441;1
2022.05.02;11:45:00;6308.217;6317.564;6305.725;6315.071;11631;32272;1
2022.05.02;11:50:00;6314.448;6321.925;6309.463;6321.925;15253;39788;1
2022.05.02;11:55:00;6322.548;6326.910;6321.302;6323.171;11292;35565;1
2022.05.02;12:00:00;6323.795;6331.272;6318.810;6328.156;13881;44747;1
2022.05.02;12:05:00;6327.533;6333.141;6325.041;6329.402;9787;31880;1
2022.05.02;12:10:00;6329.402;6331.272;6323.795;6326.910;8872;26200;1
2022.05.02;12:15:00;6326.910;6341.864;6326.287;6339.372;16173;50774;1
2022.05.02;12:20:00;6338.749;6340.618;6336.256;6337.503;5789;18205;1
2022.05.02;12:25:00;6337.503;6342.487;6333.141;6337.503;8771;25566;1
2022.05.02;12:30:00;6336.880;6341.241;6330.026;6330.649;9763;29609;1
2022.05.02;12:35:00;6331.272;6333.764;6324.418;6329.402;12818;36323;1
2022.05.02;12:40:00;6330.026;6334.387;6324.418;6329.402;8405;22935;1
2022.05.02;12:45:00;6328.779;6331.272;6324.418;6325.041;5264;15991;1
2022.05.02;12:50:00;6325.041;6332.518;6321.925;6329.402;7573;20702;1
2022.05.02;12:55:00;6329.402;6330.649;6320.679;6321.302;7202;20380;1
2022.05.02;13:00:00;6321.925;6332.518;6318.810;6330.026;11627;36742;1
2022.05.02;13:05:00;6329.402;6334.387;6328.156;6330.026;6477;16100;1
2022.05.02;13:10:00;6329.402;6331.272;6323.795;6325.041;6250;18100;1
2022.05.02;13:15:00;6324.418;6325.664;6320.056;6320.679;5881;17766;1
2022.05.02;13:20:00;6321.302;6324.418;6316.941;6319.433;7596;23192;1
2022.05.02;13:25:00;6319.433;6324.418;6319.433;6321.302;5118;16932;1
2022.05.02;13:30:00;6321.302;6328.156;6321.302;6323.795;5697;15730;1
2022.05.02;13:35:00;6323.171;6329.402;6321.925;6326.910;6432;17549;1
2022.05.02;13:40:00;6327.533;6331.895;6324.418;6330.026;6260;18499;1
2022.05.02;13:45:00;6330.026;6333.141;6328.779;6331.895;4742;13663;1
2022.05.02;13:50:00;6332.518;6341.241;6329.402;6341.241;9063;29226;1
2022.05.02;13:55:00;6341.241;6346.226;6336.880;6342.487;12281;40071;1
2022.05.02;14:00:00;6342.487;6352.457;6339.372;6348.095;13641;42710;1
2022.05.02;14:05:00;6347.472;6351.834;6343.734;6351.211;9021;26260;1
2022.05.02;14:10:00;6351.211;6352.457;6344.980;6349.341;7174;21689;1
2022.05.02;14:15:00;6348.718;6355.572;6347.472;6351.211;9476;28550;1
2022.05.02;14:20:00;6351.211;6356.819;6349.965;6355.572;6643;19815;1
2022.05.02;14:25:00;6356.196;6365.542;6353.080;6364.919;12958;45515;1
2022.05.02;14:30:00;6365.542;6379.250;6363.673;6374.265;21420;71955;1
2022.05.02;14:35:00;6374.888;6376.758;6366.788;6370.527;13277;49440;1
2022.05.02;14:40:00;6370.527;6373.642;6366.165;6371.773;7573;26362;1
2022.05.02;14:45:00;6372.396;6379.250;6371.150;6376.135;10281;33187;1
2022.05.02;14:50:00;6376.135;6380.496;6373.019;6374.888;8754;26876;1
2022.05.02;14:55:00;6374.265;6374.888;6369.281;6370.527;7075;19417;1
2022.05.02;15:00:00;6369.904;6379.250;6368.034;6368.034;11569;32274;1
2022.05.02;15:05:00;6368.034;6374.888;6366.165;6373.642;9180;25240;1
2022.05.02;15:10:00;6373.642;6391.089;6372.396;6386.727;18723;57285;1
2022.05.02;15:15:00;6386.727;6395.451;6384.858;6391.712;12554;39021;1
2022.05.02;15:20:00;6391.089;6394.204;6381.742;6384.858;11524;38125;1
2022.05.02;15:25:00;6384.235;6391.089;6379.873;6382.989;10096;31557;1
2022.05.02;15:30:00;6382.366;6387.973;6380.496;6381.119;7181;19768;1
2022.05.02;15:35:00;6381.742;6387.973;6364.919;6377.381;18001;51529;1
2022.05.02;15:40:00;6377.381;6390.466;6376.135;6388.597;12220;35622;1
2022.05.02;15:45:00;6387.973;6392.335;6380.496;6389.843;10113;27030;1
2022.05.02;15:50:00;6389.220;6397.943;6388.597;6389.220;13137;38541;1
2022.05.02;15:55:00;6389.843;6394.204;6386.104;6390.466;9158;28428;1
2022.05.02;16:00:00;6391.089;6392.335;6381.119;6385.481;10601;35052;1
2022.05.02;16:05:00;6384.858;6386.104;6379.873;6381.742;8810;26231;1
2022.05.02;16:10:00;6381.742;6383.612;6374.265;6379.250;11306;32849;1
2022.05.02;16:15:00;6379.250;6391.089;6378.004;6380.496;13480;39397;1
2022.05.02;16:20:00;6381.119;6381.742;6374.265;6378.004;11830;33851;1
2022.05.02;16:25:00;6377.381;6379.873;6372.396;6376.758;7653;20142;1
2022.05.02;16:30:00;6376.135;6376.758;6368.657;6368.657;9068;27860;1
2022.05.02;16:35:00;6368.657;6378.004;6366.165;6374.888;13329;40190;1
2022.05.02;16:40:00;6374.265;6377.381;6366.788;6376.758;9393;25797;1
2022.05.02;16:45:00;6376.758;6380.496;6368.034;6372.396;11816;36099;1
2022.05.02;16:50:00;6372.396;6376.135;6368.657;6371.150;6408;18681;1
2022.05.02;16:55:00;6371.150;6383.612;6370.527;6376.758;9144;27336;1
2022.05.02;17:00:00;6376.758;6387.973;6376.758;6385.481;5648;19043;1
2022.05.02;17:05:00;6385.481;6387.973;6382.366;6385.481;4790;14846;1
2022.05.02;17:10:00;6384.858;6389.220;6384.858;6385.481;3268;9516;1
2022.05.02;17:15:00;6386.104;6388.597;6381.119;6387.973;4144;11677;1
2022.05.02;17:20:00;6387.973;6391.712;6386.727;6389.220;5240;16321;1
2022.05.02;17:25:00;6389.843;6397.943;6387.973;6392.335;6627;20126;1
2022.05.02;17:30:00;6392.958;6404.797;6388.597;6392.335;11764;33623;1
2022.05.02;17:35:00;6391.712;6396.074;6387.350;6393.581;4380;12179;1
2022.05.02;17:40:00;6392.958;6397.943;6391.089;6394.204;3490;11260;1
2022.05.02;17:45:00;6395.451;6400.435;6390.466;6396.074;4062;12121;1
2022.05.02;17:50:00;6396.697;6399.189;6392.335;6394.204;2007;6865;1
2022.05.02;17:55:00;6394.827;6399.189;6392.958;6396.074;1807;9014;1
2022.05.03;09:00:00;6336.880;6350.588;6328.779;6346.226;36805;98155;1
2022.05.03;09:05:00;6346.849;6349.965;6325.041;6335.010;29277;74906;1
2022.05.03;09:10:00;6334.387;6339.372;6325.041;6328.156;23771;65573;1
2022.05.03;09:15:00;6328.156;6336.256;6321.925;6333.141;24287;63925;1
2022.05.03;09:20:00;6333.141;6345.603;6330.649;6339.372;20961;55502;1
2022.05.03;09:25:00;6339.372;6339.995;6327.533;6332.518;21410;53152;1
2022.05.03;09:30:00;6332.518;6344.980;6331.895;6335.010;19698;54099;1
2022.05.03;09:35:00;6335.010;6335.633;6322.548;6332.518;25522;66411;1
2022.05.03;09:40:00;6331.895;6351.834;6331.895;6343.111;24824;59990;1
2022.05.03;09:45:00;6343.111;6350.588;6330.649;6333.764;24658;61077;1
2022.05.03;09:50:00;6333.764;6339.372;6325.041;6328.779;21432;59854;1
2022.05.03;09:55:00;6328.779;6333.764;6318.810;6323.795;29304;76408;1
2022.05.03;10:00:00;6323.795;6344.357;6318.810;6338.126;30450;91274;1
2022.05.03;10:05:00;6337.503;6341.864;6326.287;6329.402;17287;44564;1
2022.05.03;10:10:00;6328.779;6338.126;6322.548;6329.402;19905;53081;1
2022.05.03;10:15:00;6329.402;6338.126;6324.418;6328.156;13813;34541;1
2022.05.03;10:20:00;6327.533;6331.272;6325.041;6330.026;6567;21292;1
2022.05.03;10:25:00;6329.402;6332.518;6322.548;6323.795;10294;28492;1
2022.05.03;10:30:00;6323.795;6334.387;6319.433;6330.026;25508;66908;1
2022.05.03;10:35:00;6330.026;6338.749;6325.664;6335.633;23540;66936;1
2022.05.03;10:40:00;6335.010;6335.633;6323.171;6325.664;12306;31142;1
2022.05.03;10:45:00;6325.664;6333.141;6323.795;6330.026;12589;32907;1
2022.05.03;10:50:00;6329.402;6330.026;6310.086;6311.956;29568;88281;1
2022.05.03;10:55:00;6312.579;6316.941;6301.986;6303.856;27999;77779;1
2022.05.03;11:00:00;6303.232;6312.579;6300.117;6307.594;21677;64822;1
2022.05.03;11:05:00;6307.594;6322.548;6307.594;6318.810;21758;72086;1
2022.05.03;11:10:00;6318.187;6326.287;6314.448;6317.564;18691;51248;1
2022.05.03;11:15:00;6318.187;6322.548;6310.710;6311.956;16516;46927;1
2022.05.03;11:20:00;6311.956;6319.433;6308.840;6318.810;14433;42145;1
2022.05.03;11:25:00;6318.810;6319.433;6309.463;6310.086;8635;25444;1
2022.05.03;11:30:00;6310.086;6313.825;6306.348;6312.579;12813;33021;1
2022.05.03;11:35:00;6311.956;6317.564;6310.086;6317.564;8776;23294;1
2022.05.03;11:40:00;6316.941;6321.302;6310.710;6316.317;12187;34020;1
2022.05.03;11:45:00;6316.317;6321.302;6311.333;6316.317;10031;33949;1
2022.05.03;11:50:00;6316.317;6316.941;6303.856;6304.479;12954;42603;1
2022.05.03;11:55:00;6304.479;6305.102;6293.886;6297.001;22366;71940;1
2022.05.03;12:00:00;6296.378;6306.971;6295.132;6303.856;16931;61182;1
2022.05.03;12:05:00;6303.856;6311.333;6295.132;6296.378;18191;57772;1
2022.05.03;12:10:00;6295.755;6302.609;6290.147;6290.771;16028;43588;1
2022.05.03;12:15:00;6291.394;6292.017;6278.932;6282.047;23005;69564;1
2022.05.03;12:20:00;6282.670;6286.409;6277.686;6280.178;11490;34436;1
2022.05.03;12:25:00;6280.178;6287.032;6278.932;6285.786;8320;26895;1
2022.05.03;12:30:00;6285.163;6290.771;6284.540;6290.771;7826;23037;1
2022.05.03;12:35:00;6290.771;6297.001;6288.278;6296.378;9099;25935;1
2022.05.03;12:40:00;6296.378;6298.248;6292.640;6295.132;7177;21240;1
2022.05.03;12:45:00;6295.755;6298.248;6283.916;6284.540;11041;29359;1
2022.05.03;12:50:00;6284.540;6290.147;6277.062;6287.032;16008;39251;1
2022.05.03;12:55:00;6286.409;6290.147;6282.670;6285.163;10280;25906;1
2022.05.03;13:00:00;6285.786;6292.640;6283.916;6290.771;8297;30528;1
2022.05.03;13:05:00;6290.147;6300.740;6288.901;6290.147;14771;52569;1
2022.05.03;13:10:00;6289.524;6290.771;6280.801;6282.670;11158;34361;1
2022.05.03;13:15:00;6282.670;6283.293;6269.585;6275.193;17014;51865;1
2022.05.03;13:20:00;6275.816;6278.309;6269.585;6275.193;10030;31330;1
2022.05.03;13:25:00;6275.193;6279.555;6269.585;6274.570;7844;25279;1
2022.05.03;13:30:00;6273.947;6282.670;6273.947;6279.555;8726;26171;1
2022.05.03;13:35:00;6278.932;6281.424;6272.078;6273.324;8126;23612;1
2022.05.03;13:40:00;6273.947;6273.947;6265.847;6270.831;12324;35812;1
2022.05.03;13:45:00;6271.455;6276.439;6270.831;6272.078;7426;22906;1
2022.05.03;13:50:00;6272.078;6275.816;6267.716;6270.831;6170;19417;1
2022.05.03;13:55:00;6270.831;6272.078;6263.977;6267.093;8296;25023;1
2022.05.03;14:00:00;6267.716;6270.831;6264.601;6269.585;6198;21757;1
2022.05.03;14:05:00;6268.962;6269.585;6259.616;6260.862;10990;32183;1
2022.05.03;14:10:00;6260.862;6265.224;6257.123;6258.370;9754;28030;1
2022.05.03;14:15:00;6258.370;6258.993;6254.631;6255.877;7981;24998;1
2022.05.03;14:20:00;6256.500;6258.370;6250.269;6251.516;10708;34573;1
2022.05.03;14:25:00;6251.516;6260.862;6250.892;6257.746;9597;27985;1
2022.05.03;14:30:00;6257.123;6257.746;6250.892;6254.008;7696;22089;1
2022.05.03;14:35:00;6253.385;6255.877;6247.154;6248.400;8194;24846;1
2022.05.03;14:40:00;6248.400;6250.892;6243.415;6247.777;11666;35110;1
2022.05.03;14:45:00;6248.400;6249.023;6244.661;6246.531;4528;13774;1
2022.05.03;14:50:00;6246.531;6248.400;6231.576;6235.938;17072;55979;1
2022.05.03;14:55:00;6235.938;6242.169;6233.446;6240.923;9749;35368;1
2022.05.03;15:00:00;6240.300;6250.892;6239.677;6250.892;12481;45884;1
2022.05.03;15:05:00;6250.892;6251.516;6237.184;6237.807;12785;36786;1
2022.05.03;15:10:00;6237.184;6245.908;6236.561;6241.546;8849;28198;1
2022.05.03;15:15:00;6242.169;6247.154;6241.546;6245.285;5185;14572;1
2022.05.03;15:20:00;6244.661;6256.500;6244.661;6250.269;12552;37134;1
2022.05.03;15:25:00;6250.269;6252.139;6246.531;6250.892;6454;19304;1
2022.05.03;15:30:00;6250.892;6252.762;6239.677;6244.661;11402;34269;1
2022.05.03;15:35:00;6245.285;6250.892;6239.054;6247.777;9982;32142;1
2022.05.03;15:40:00;6247.777;6254.631;6244.661;6245.908;9936;29907;1
2022.05.03;15:45:00;6245.908;6249.646;6241.546;6246.531;7694;21125;1
2022.05.03;15:50:00;6245.908;6247.154;6235.315;6237.807;10728;35788;1
2022.05.03;15:55:00;6237.184;6243.415;6234.692;6239.054;8757;27667;1
2022.05.03;16:00:00;6238.431;6242.792;6236.561;6240.923;5408;14806;1
2022.05.03;16:05:00;6241.546;6242.792;6235.938;6236.561;4689;13315;1
2022.05.03;16:10:00;6237.184;6238.431;6232.200;6233.446;6512;18880;1
2022.05.03;16:15:00;6233.446;6240.300;6232.823;6238.431;5168;14357;1
2022.05.03;16:20:00;6238.431;6242.792;6236.561;6238.431;5787;16752;1
2022.05.03;16:25:00;6239.054;6243.415;6234.692;6242.169;5546;16154;1
2022.05.03;16:30:00;6241.546;6247.777;6239.054;6243.415;7068;23920;1
2022.05.03;16:35:00;6244.038;6249.023;6242.169;6247.154;5532;16336;1
2022.05.03;16:40:00;6247.777;6249.023;6244.038;6246.531;5546;17099;1
2022.05.03;16:45:00;6245.908;6249.023;6242.792;6247.777;6807;22135;1
2022.05.03;16:50:00;6247.154;6252.762;6235.315;6237.184;12902;39167;1
2022.05.03;16:55:00;6237.184;6242.792;6237.184;6241.546;4603;14315;1
2022.05.03;17:00:00;6241.546;6242.169;6237.807;6239.677;2790;9342;1
2022.05.03;17:05:00;6239.677;6242.169;6237.184;6241.546;2472;7796;1
2022.05.03;17:10:00;6241.546;6245.285;6237.807;6241.546;4505;16177;1
2022.05.03;17:15:00;6242.169;6244.661;6239.054;6240.300;2784;9284;1
2022.05.03;17:20:00;6240.300;6244.661;6240.300;6242.792;2493;9641;1
2022.05.03;17:25:00;6242.169;6242.792;6238.431;6239.054;2780;8449;1
2022.05.03;17:30:00;6239.677;6250.269;6238.431;6245.908;4844;13987;1
2022.05.03;17:35:00;6245.285;6245.908;6241.546;6242.792;2562;7169;1
2022.05.03;17:40:00;6242.792;6247.154;6241.546;6245.285;3117;10098;1
2022.05.03;17:45:00;6245.285;6246.531;6240.923;6241.546;3516;14046;1
2022.05.03;17:50:00;6241.546;6244.038;6240.923;6244.038;1231;4558;1
2022.05.03;17:55:00;6244.038;6245.908;6234.069;6234.069;2028;11989;1
2022.05.04;09:00:00;6243.415;6263.977;6237.184;6262.731;24103;63823;1
2022.05.04;09:05:00;6262.108;6266.470;6261.485;6263.977;11121;29511;1
2022.05.04;09:10:00;6264.601;6264.601;6253.385;6255.877;14444;35922;1
2022.05.04;09:15:00;6255.877;6257.746;6245.285;6252.762;19978;52833;1
